userId,movieId,tag,timestamp,title,genres
619,4963,George Clooney,2007-08-15 06:40:25,Ocean's Eleven (2001),Crime|Thriller
619,4963,Julia Roberts,2007-08-15 06:40:25,Ocean's Eleven (2001),Crime|Thriller
619,4963,Matt Damon,2007-08-15 06:40:25,Ocean's Eleven (2001),Crime|Thriller
619,4995,biography,2007-08-15 07:22:05,"Beautiful Mind, A (2001)",Drama|Romance
619,5620,i own this,2007-08-15 06:21:48,Sweet Home Alabama (2002),Comedy|Romance
619,5620,Patrick Dempsey,2007-08-15 06:23:05,Sweet Home Alabama (2002),Comedy|Romance
619,5620,Reese Witherspoon,2007-08-15 06:22:31,Sweet Home Alabama (2002),Comedy|Romance
619,5620,romance,2007-08-15 06:21:48,Sweet Home Alabama (2002),Comedy|Romance
619,5620,weddings,2007-08-15 06:23:05,Sweet Home Alabama (2002),Comedy|Romance
619,5669,documentary,2007-08-15 07:19:56,Bowling for Columbine (2002),Documentary
619,5989,Leonardo DiCaprio,2007-08-15 07:20:25,Catch Me If You Can (2002),Crime|Drama
619,5989,Tom Hanks,2007-08-15 07:20:34,Catch Me If You Can (2002),Crime|Drama
619,5989,true story,2007-08-15 07:20:48,Catch Me If You Can (2002),Crime|Drama
619,6377,animation,2007-08-15 07:15:10,Finding Nemo (2003),Adventure|Animation|Children|Comedy
619,6378,mini coopers,2007-08-15 06:23:42,"Italian Job, The (2003)",Action|Crime
619,6863,music,2007-08-15 07:29:15,School of Rock (2003),Comedy|Musical
619,6863,school,2007-08-15 07:29:28,School of Rock (2003),Comedy|Musical
619,6944,comedy,2007-08-15 07:15:39,Father of the Bride (1991),Comedy
619,6944,Steve Martin,2007-08-15 07:15:49,Father of the Bride (1991),Comedy
619,7155,true story,2007-08-15 07:20:54,Calendar Girls (2003),Comedy
619,7263,hockey,2007-08-15 06:42:37,Miracle (2004),Drama
619,7263,Olympics,2007-08-15 06:42:37,Miracle (2004),Drama
619,7263,USA,2007-08-15 06:42:37,Miracle (2004),Drama
619,7293,Adam Sandler,2007-08-15 06:26:06,50 First Dates (2004),Comedy|Romance
619,7293,Drew Barrymore,2007-08-15 06:26:06,50 First Dates (2004),Comedy|Romance
619,7293,romance,2007-08-15 06:26:06,50 First Dates (2004),Comedy|Romance
619,8529,Tom Hanks,2007-08-15 06:29:36,"Terminal, The (2004)",Comedy|Drama|Romance
619,8622,Michael Moore,2007-07-11 21:27:06,Fahrenheit 9/11 (2004),Documentary
619,8641,Steve Carrell,2007-08-15 07:22:42,Anchorman: The Legend of Ron Burgundy (2004),Comedy
619,8641,Will Ferrell,2007-08-15 07:22:32,Anchorman: The Legend of Ron Burgundy (2004),Comedy
619,8917,puppets,2007-08-15 07:27:44,Team America: World Police (2004),Action|Adventure|Animation|Comedy
619,8961,animation,2007-08-15 07:11:52,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
619,8961,powers,2007-08-15 07:11:55,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
631,296,acting,2012-12-31 15:09:31,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
631,318,Morgan Freeman,2012-12-31 15:08:43,"Shawshank Redemption, The (1994)",Crime|Drama
631,903,Alfred Hitchcock,2013-07-24 22:43:44,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,903,Atmospheric,2013-07-24 22:43:50,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,903,classic,2013-07-24 22:43:49,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,903,disturbing,2013-07-24 22:43:46,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,903,James Stewart,2013-07-24 22:43:57,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,903,paranoid,2013-07-24 22:44:00,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,903,twist ending,2013-07-24 22:44:03,Vertigo (1958),Drama|Mystery|Romance|Thriller
631,914,Audrey Hepburn,2013-06-13 19:19:33,My Fair Lady (1964),Comedy|Drama|Musical|Romance
631,914,funny,2013-06-13 19:19:46,My Fair Lady (1964),Comedy|Drama|Musical|Romance
631,914,Musical,2013-06-13 19:19:51,My Fair Lady (1964),Comedy|Drama|Musical|Romance
631,1207,adapted from:book,2013-08-20 19:53:25,To Kill a Mockingbird (1962),Drama
631,1207,courtroom drama,2013-08-20 19:53:30,To Kill a Mockingbird (1962),Drama
631,1701,Woody Allen,2014-03-02 15:00:45,Deconstructing Harry (1997),Comedy|Drama
631,1921,existentialism,2014-06-29 06:39:31,Pi (1998),Drama|Sci-Fi|Thriller
631,1921,mindfuck,2014-06-29 06:39:15,Pi (1998),Drama|Sci-Fi|Thriller
631,1921,paranoid,2014-06-29 06:39:18,Pi (1998),Drama|Sci-Fi|Thriller
631,3114,animation,2013-01-14 15:59:52,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
631,3114,cute,2013-01-14 16:00:10,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
631,3114,fanciful,2013-01-14 16:00:15,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
631,3114,toys,2013-01-14 16:00:24,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
631,3578,action,2013-02-28 14:17:23,Gladiator (2000),Action|Adventure|Drama
631,3578,Ridley Scott,2013-02-28 14:17:17,Gladiator (2000),Action|Adventure|Drama
631,3578,Russell Crowe,2013-02-28 14:17:19,Gladiator (2000),Action|Adventure|Drama
631,3578,sword fight,2013-02-28 14:17:29,Gladiator (2000),Action|Adventure|Drama
631,4124,Michael Caine,2014-03-02 12:48:19,Jaws: The Revenge (1987),Horror|Thriller
631,4306,Eddie Murphy,2013-01-31 19:36:07,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
631,4370,androids,2013-03-02 17:58:51,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
631,4370,artificial intelligence,2013-03-02 17:58:53,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
631,4370,robots,2013-03-02 17:59:10,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
631,4370,sci-fi,2013-03-02 17:59:05,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
631,4370,Steven Spielberg,2013-03-02 17:59:01,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
631,6383,crappy sequel,2013-07-02 22:24:28,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
631,6383,Eva Mendes,2013-07-02 22:24:35,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
631,6383,not as good as the first,2013-07-02 22:24:37,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
631,6383,street race,2013-07-02 22:24:42,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
631,6564,heroine in tight suit,2013-01-11 10:18:55,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
631,6564,predictable,2013-01-11 10:18:41,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
631,6564,sexy,2013-01-11 10:18:22,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
631,7265,eva green,2012-12-31 15:18:19,"Dreamers, The (2003)",Drama
662,1348,oldschool,2006-12-11 04:10:00,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
662,6433,oldschool,2006-12-11 04:08:05,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
693,50,twist ending,2010-12-09 10:55:43,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
693,296,action,2010-12-09 11:04:06,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,296,Black comedy,2010-12-09 11:04:08,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,296,cult film,2010-12-09 11:04:10,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,296,drugs,2010-12-09 11:04:17,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,296,Quentin Tarantino,2010-12-09 10:32:25,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,296,rape,2010-12-09 11:04:24,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,296,violence,2010-12-09 11:04:21,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
693,364,coming of age,2010-12-09 10:35:03,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
693,595,Disney,2010-12-09 10:35:11,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
693,805,based on a book,2010-12-09 11:00:53,"Time to Kill, A (1996)",Drama|Thriller
693,805,rape,2010-12-09 11:00:42,"Time to Kill, A (1996)",Drama|Thriller
693,805,Southern theme,2010-12-09 11:00:47,"Time to Kill, A (1996)",Drama|Thriller
693,1136,Monty Python,2010-12-09 10:36:32,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
693,1136,parody,2010-12-09 10:36:28,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
693,1298,cult film,2010-12-09 11:00:05,Pink Floyd: The Wall (1982),Drama|Musical
693,1298,dreamlike,2010-12-09 11:00:08,Pink Floyd: The Wall (1982),Drama|Musical
693,1298,drugs,2010-12-09 11:00:13,Pink Floyd: The Wall (1982),Drama|Musical
693,1298,Musical,2010-12-09 11:00:16,Pink Floyd: The Wall (1982),Drama|Musical
693,1298,rape,2010-12-09 11:00:19,Pink Floyd: The Wall (1982),Drama|Musical
693,1298,surreal,2010-12-09 11:00:03,Pink Floyd: The Wall (1982),Drama|Musical
693,1464,David Lynch,2010-12-09 10:39:30,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
693,1527,dystopia,2010-12-09 10:44:52,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
693,1653,dystopia,2010-12-09 10:46:18,Gattaca (1997),Drama|Sci-Fi|Thriller
693,1653,sci-fi,2010-12-09 10:46:24,Gattaca (1997),Drama|Sci-Fi|Thriller
693,1732,black comedy,2010-12-09 10:52:03,"Big Lebowski, The (1998)",Comedy|Crime
693,1732,drugs,2010-12-09 10:52:16,"Big Lebowski, The (1998)",Comedy|Crime
693,1732,marijuana,2010-12-09 10:52:11,"Big Lebowski, The (1998)",Comedy|Crime
693,2028,World War II,2010-12-09 10:35:18,Saving Private Ryan (1998),Action|Drama|War
693,2329,disturbing,2010-12-09 10:56:11,American History X (1998),Crime|Drama
693,2329,rape,2010-12-09 10:56:16,American History X (1998),Crime|Drama
693,2571,cyberpunk,2010-12-09 10:43:49,"Matrix, The (1999)",Action|Sci-Fi|Thriller
693,2571,dystopia,2010-12-09 10:43:54,"Matrix, The (1999)",Action|Sci-Fi|Thriller
693,2571,surreal,2010-12-09 10:33:56,"Matrix, The (1999)",Action|Sci-Fi|Thriller
693,2688,John Travolta,2010-12-09 11:03:12,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
693,2688,rape,2010-12-09 11:03:09,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
693,2692,surreal,2010-12-09 10:54:01,Run Lola Run (Lola rennt) (1998),Action|Crime
693,2959,mental illness,2010-12-09 10:50:15,Fight Club (1999),Action|Crime|Drama|Thriller
693,2959,surreal,2010-12-09 10:50:22,Fight Club (1999),Action|Crime|Drama|Thriller
693,2959,twist ending,2010-12-09 10:50:20,Fight Club (1999),Action|Crime|Drama|Thriller
693,2997,dark comedy,2010-12-09 10:50:59,Being John Malkovich (1999),Comedy|Drama|Fantasy
693,2997,mindfuck,2010-12-09 10:51:04,Being John Malkovich (1999),Comedy|Drama|Fantasy
693,2997,surreal,2010-12-09 10:50:47,Being John Malkovich (1999),Comedy|Drama|Fantasy
693,3262,David Lynch,2010-12-09 10:42:26,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
693,3262,drugs,2010-12-09 10:42:30,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
693,3262,surreal,2010-12-09 10:42:36,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
693,3418,Action,2010-12-09 11:02:47,Thelma & Louise (1991),Adventure|Crime|Drama
693,3418,rape,2010-12-09 11:02:39,Thelma & Louise (1991),Adventure|Crime|Drama
693,3418,women's lib,2010-12-09 11:02:43,Thelma & Louise (1991),Adventure|Crime|Drama
693,4226,dark,2010-12-09 10:45:51,Memento (2000),Mystery|Thriller
693,4226,twist ending,2010-12-09 10:45:44,Memento (2000),Mystery|Thriller
693,4345,Alan Cumming,2010-12-09 10:29:34,"Anniversary Party, The (2001)",Drama
693,4848,dark,2010-12-09 10:41:11,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
693,4848,David Lynch,2010-12-09 10:41:05,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
693,4848,surreal,2010-12-09 10:41:19,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
693,4878,cult film,2010-12-09 10:49:26,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
693,4878,mental illness,2010-12-09 10:49:31,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
693,4878,sci-fi,2010-12-09 10:49:47,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
693,4878,surreal,2010-12-09 10:49:39,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
693,6874,action,2010-12-09 10:59:04,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
693,6874,nonlinear,2010-12-09 10:58:51,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
693,6874,Quentin Tarantino,2010-12-09 10:58:47,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
693,6874,quirky,2010-12-09 10:58:56,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
693,6874,rape,2010-12-09 10:58:35,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
693,6874,violence,2010-12-09 10:59:00,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
693,7361,cult film,2010-12-09 10:53:13,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
693,7361,surreal,2010-12-09 10:53:16,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
694,251,horror,2006-07-11 22:34:29,"Hunted, The (1995)",Action
694,915,Humphrey Bogart,2006-07-11 22:21:26,Sabrina (1954),Comedy|Romance
694,8974,hilarious,2006-07-11 22:37:26,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
729,1213,Martin Scorsese,2009-05-01 14:48:53,Goodfellas (1990),Crime|Drama
729,1213,Samuel L. Jackson,2009-05-01 14:48:49,Goodfellas (1990),Crime|Drama
739,19,childhood fav,2009-04-29 17:01:56,Ace Ventura: When Nature Calls (1995),Comedy
739,19,Jim Carrey,2009-04-29 17:00:23,Ace Ventura: When Nature Calls (1995),Comedy
739,19,Simon Callow,2009-04-29 17:02:15,Ace Ventura: When Nature Calls (1995),Comedy
739,19,Steve Oedekerk,2009-04-29 17:02:17,Ace Ventura: When Nature Calls (1995),Comedy
739,1484,betrayal,2009-08-10 06:56:38,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
739,1484,relationships,2009-08-10 06:56:38,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
739,1484,sexuality,2009-08-10 06:57:02,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
739,2683,funny,2009-04-29 17:02:43,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
739,2683,Mike Myers,2009-04-29 17:02:54,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
739,4226,Christopher Nolan,2010-04-05 14:09:01,Memento (2000),Mystery|Thriller
739,5388,Christopher Nolan,2010-04-05 14:08:29,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
739,8868,Charlize Theron,2009-08-03 18:42:08,Head in the Clouds (2004),Drama|Romance|War
739,8868,Love&War,2009-08-03 18:42:50,Head in the Clouds (2004),Drama|Romance|War
739,8868,Pen̩lope Cruz,2009-08-03 18:42:18,Head in the Clouds (2004),Drama|Romance|War
739,8868,Unpredictable,2009-08-03 18:43:16,Head in the Clouds (2004),Drama|Romance|War
741,6484,crime,2007-10-17 01:12:38,Hollywood Homicide (2003),Action|Crime|Drama
768,1258,jack nicholson,2007-01-23 20:50:20,"Shining, The (1980)",Horror
770,4027,adventure,2014-10-26 11:26:46,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
770,4027,coen brothers,2014-10-26 11:26:17,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
770,4027,George Clooney,2014-10-26 11:26:27,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
770,4027,Quirky,2014-10-26 11:26:30,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
786,260,epic,2015-01-12 23:37:01,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
786,260,exciting,2015-01-12 23:37:01,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
786,260,galactic,2015-01-12 23:37:01,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
787,4226,Reverse,2006-03-08 01:19:54,Memento (2000),Mystery|Thriller
787,4226,Twist,2006-03-08 01:19:54,Memento (2000),Mystery|Thriller
819,1921,unsafe drill use,2006-06-08 01:45:29,Pi (1998),Drama|Sci-Fi|Thriller
858,910,Old,2014-06-10 15:18:44,Some Like It Hot (1959),Comedy|Crime
858,1212,Old,2014-06-10 15:18:57,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
888,4623,baseball,2011-03-04 02:55:32,Major League (1989),Comedy
888,4623,unrealistic,2011-03-04 02:55:32,Major League (1989),Comedy
910,558,dragon,2013-05-08 20:12:42,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
910,987,entirely dialogue,2013-05-08 20:12:06,Bliss (1997),Drama|Romance
910,1068,noir thriller,2013-05-08 20:07:25,Crossfire (1947),Crime|Film-Noir
910,1359,arnold,2013-05-08 20:09:39,Jingle All the Way (1996),Children|Comedy
910,1422,conspiracy theory,2013-05-08 20:12:23,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
910,1544,spielberg,2013-05-08 20:14:07,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
910,1693,spielberg,2013-05-08 20:14:07,Amistad (1997),Drama|Mystery
910,1783,neo-noir,2013-05-08 20:11:13,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
910,2579,neo-noir,2013-05-08 20:11:13,Following (1998),Crime|Mystery|Thriller
910,2661,mars,2013-05-08 20:08:13,It Came from Outer Space (1953),Sci-Fi
910,2739,spielberg,2013-05-08 20:14:07,"Color Purple, The (1985)",Drama
910,2819,conspiracy theory,2013-05-08 20:12:23,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
910,3153,dragon,2013-05-08 20:12:42,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
910,3489,spielberg,2013-05-08 20:14:07,Hook (1991),Adventure|Comedy|Fantasy
910,3698,arnold,2013-05-08 20:09:39,"Running Man, The (1987)",Action|Sci-Fi
910,3929,marx brothers,2013-05-08 20:14:33,"Bank Dick, The (1940)",Comedy
910,3986,arnold,2013-05-08 20:09:39,"6th Day, The (2000)",Action|Sci-Fi|Thriller
910,3997,dragon,2013-05-08 20:12:42,Dungeons & Dragons (2000),Adventure|Fantasy
910,4091,cheerleading,2013-05-08 20:09:20,Can't Buy Me Love (1987),Comedy|Romance
910,4189,christian,2013-05-08 20:10:45,"Greatest Story Ever Told, The (1965)",Drama
910,4189,jesus,2013-05-08 20:05:58,"Greatest Story Ever Told, The (1965)",Drama
910,4259,entirely dialogue,2013-05-08 20:12:06,"Luzhin Defence, The (2000)",Drama|Romance
910,4370,spielberg,2013-05-08 20:14:07,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
910,4558,arnold,2013-05-08 20:09:39,Twins (1988),Comedy
910,4783,mountain climbing,2013-05-08 20:13:34,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
910,4802,screwball comedy,2013-05-08 20:10:09,Operation Petticoat (1959),Action|Comedy|Romance|War
910,5363,cheerleading,2013-05-08 20:09:20,"New Guy, The (2002)",Comedy
910,5832,christian,2013-05-08 20:10:45,Left Behind II: Tribulation Force (2002),Drama
910,5882,treasure,2013-05-08 20:06:47,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
910,5893,neo-noir,2013-05-08 20:11:13,"Last Seduction, The (1994)",Crime|Drama|Thriller
910,6254,screwball comedy,2013-05-08 20:10:10,"Awful Truth, The (1937)",Comedy|Romance
910,6260,christian,2013-05-08 20:10:45,"Robe, The (1953)",Drama
910,6450,stranded,2013-05-08 20:07:53,"Heaven Knows, Mr. Allison (1957)",Drama|War
910,6609,jesus,2013-05-08 20:05:58,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
910,6683,bollywood,2013-05-08 20:04:56,Fire (1996),Drama
910,6768,christian,2013-05-08 20:10:45,Luther (2003),Drama
910,6986,jesus,2013-05-08 20:05:58,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama
910,7004,arnold,2013-05-08 20:09:39,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
910,7217,noir thriller,2013-05-08 20:07:25,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
910,7223,noir thriller,2013-05-08 20:07:25,D.O.A. (1950),Drama|Film-Noir|Mystery
910,7335,noir thriller,2013-05-08 20:07:25,Pickup on South Street (1953),Film-Noir
910,7584,screwball comedy,2013-05-08 20:10:09,Woman of the Year (1942),Comedy|Romance
910,7943,noir thriller,2013-05-08 20:07:25,"Killers, The (1946)",Crime|Film-Noir
910,8235,marx brothers,2013-05-08 20:14:33,Safety Last! (1923),Action|Comedy|Romance
910,8711,screwball comedy,2013-05-08 20:10:10,Mr. Blandings Builds His Dream House (1948),Comedy
910,8796,marx brothers,2013-05-08 20:14:33,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
910,8972,conspiracy theory,2013-05-08 20:12:23,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
964,260,action,2010-05-30 03:36:40,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,adventure,2010-05-30 03:36:37,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,atmospheric,2010-05-30 03:36:38,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,great soundtrack,2010-05-30 03:36:44,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,Harrison Ford,2010-05-30 03:36:27,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,sci-fi,2010-05-30 03:36:29,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,Star Wars,2010-05-30 03:36:31,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,260,stylized,2010-05-30 03:36:32,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
964,780,action,2010-10-09 17:14:01,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,adventure,2010-10-09 17:14:05,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,alien invasion,2010-10-09 17:14:00,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,apocalypse,2011-05-11 02:41:32,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,aviation,2011-05-11 02:41:17,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,conspiracy theory,2011-05-11 02:41:19,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,disaster,2011-05-11 02:41:21,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,end of the world,2010-10-09 17:14:03,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,ensemble cast,2011-05-11 02:41:25,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,humorous,2010-10-09 17:14:02,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,Oscar (Best Effects - Visual Effects),2011-05-11 02:41:41,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,Oscar Winner,2011-05-11 02:41:11,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,Saturn Award (Best Special Effects),2011-05-11 02:41:08,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,sci-fi,2010-10-09 17:14:07,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,scifi,2010-10-09 17:14:08,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,tense,2011-05-11 02:41:07,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,US President,2010-10-09 17:14:11,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,780,Will Smith,2010-10-09 17:13:58,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
964,1196,action,2010-05-30 03:36:02,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,adventure,2010-05-30 03:36:05,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,classic,2010-05-30 03:36:10,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,fantasy,2010-05-30 03:36:01,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,George Lucas,2010-05-30 03:36:06,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,great soundtrack,2010-05-30 03:35:55,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,Harrison Ford,2010-05-30 03:35:53,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,music,2010-05-30 03:35:57,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,original plot,2010-05-30 03:35:59,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,sci-fi,2010-05-30 03:36:11,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,sequel,2010-05-30 03:36:20,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,star wars,2010-05-30 03:36:18,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,sword fight,2010-10-09 21:31:48,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1196,sword fighting,2010-10-09 21:31:48,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
964,1197,action,2010-10-09 17:10:05,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
964,1197,adapted from:book,2010-10-09 17:10:06,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
